"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"5850",2.14447674903888,-3.85571490256288,0.91479436251446,-4.21484331403707,2.49951660175116e-05,0.000129962045257205
"5851",6.76943498466177,-4.23194839616991,1.00410312987182,-4.21465511885234,2.50160167298634e-05,0.000130048227802471
"5852",15.1573724008181,-1.39046714393687,0.329952542666038,-4.21414283612365,2.50728579299261e-05,0.000130321449018209
"5853",1932.99650138583,-0.650638310571799,0.154404117214967,-4.21386632887487,2.51035892922092e-05,0.000130437132143602
"5854",14.5622120532937,-3.30432335087733,0.784157207337325,-4.21385319162908,2.51050502734217e-05,0.000130437132143602
"5855",4.47979286794113,-5.34271256004511,1.26790035370278,-4.21382685511698,2.51079793766903e-05,0.000130437132143602
"5856",23.5445354058606,-2.24139506952267,0.532012464145099,-4.21304992003226,2.51945352055063e-05,0.000130864442852781
"5857",1047.92073567823,-1.12226677777253,0.266408570648537,-4.21257760229154,2.52472932428515e-05,0.000131099566571566
"5858",907.183217120476,-2.91543786387289,0.692080984016434,-4.21256750467755,2.52484222959606e-05,0.000131099566571566
"5859",15.4738535907983,-3.45924986279083,0.821409850586095,-4.21135668183499,2.53841577844218e-05,0.000131781861636586
"5860",65.2807986206931,-2.3349724737389,0.554490333268915,-4.21102467192425,2.54214977928851e-05,0.000131953190847472
"5861",35.5197039292928,-1.97742801037687,0.469639346014008,-4.21052458053183,2.54778399748831e-05,0.000132223077719846
"5862",2.68776361596675,-2.61123258468124,0.620343901943453,-4.20933062532025,2.56128361560969e-05,0.000132887241277539
"5863",262.729863828706,3.87039194535164,0.919482508275316,4.20931546877535,2.56145542167279e-05,0.000132887241277539
"5864",34.9797821572176,-1.96688782656492,0.46746854806021,-4.20752975729949,2.58177414534598e-05,0.000133906649056082
"5865",2552.75736997096,-1.14813767589748,0.272878099274329,-4.20751126217437,2.58198539209626e-05,0.000133906649056082
"5866",125.562319065936,-1.90796100826042,0.453512136586231,-4.20707816690953,2.58693680153603e-05,0.000134140567153633
"5867",10.8720683962121,-5.38561725335942,1.28031349669155,-4.20648323029974,2.59375320525075e-05,0.000134455925695449
"5868",2234.18584355157,-1.22600252423483,0.29145636726164,-4.2064702025681,2.59390265963406e-05,0.000134455925695449
"5869",3.71178037344032,-4.95514392750027,1.17805883058864,-4.20619395130238,2.59707374827986e-05,0.000134597362755885
"5870",14.5299174667446,-4.20443067367978,0.999613822800798,-4.20605495620246,2.59867066715019e-05,0.000134657181742261
"5871",73.4838258415676,1.61572907816927,0.384181209615893,4.20564316454905,2.60340723749452e-05,0.00013487964221235
"5872",266.280531839933,-1.38923965696745,0.330342725973212,-4.20544951572541,2.60563749082737e-05,0.0001349721995206
"5873",7.55761499707513,-5.52193243020754,1.31323016826276,-4.2048473783635,2.61258392146096e-05,0.000135308982017841
"5874",12.2370727378364,-3.24933680066142,0.772836496809206,-4.20442980381605,2.61741152024934e-05,0.000135535931582268
"5875",4.74203970080079,-1.89850430898973,0.451553153701544,-4.20438722092185,2.61790429948324e-05,0.000135538374599799
"5876",296.991489393246,2.48217230206453,0.590414967712867,4.20411479688583,2.62105894274963e-05,0.00013567860766102
"5877",225.772545620407,2.23005523137107,0.530483339392839,4.20381766168841,2.62450386078405e-05,0.000135833816459875
"5878",8.74472813795893,-4.42476344675962,1.05259344726185,-4.2036775530666,2.6261297418538e-05,0.000135894842391914
"5879",3.73625935292288,4.43517076957935,1.05509615107048,4.20357022919617,2.62737582234953e-05,0.000135936197292746
"5880",11.2140040166797,-2.86251773941103,0.681080420458971,-4.20290710674375,2.63508746451357e-05,0.000136302788352288
"5881",8.20078232935034,-5.43234065281401,1.29252693128772,-4.20288391778565,2.63535752473881e-05,0.000136302788352288
"5882",804.303927261585,-2.02710054794053,0.482364429646677,-4.20242543469747,2.640702458872e-05,0.00013655601273633
"5883",5.61100474147726,-3.79951177270935,0.904170065204253,-4.20220920701576,2.64322678808124e-05,0.000136663316697377
"5884",34.7629355012575,-2.64207604268379,0.628742639750674,-4.2021582053533,2.64382253645915e-05,0.000136670887307066
"5885",319.599865828612,0.799142673144464,0.190203128963907,4.20152222257137,2.65126215824819e-05,0.000137032185331241
"5886",135.860895340053,-1.30821739277948,0.311383283505844,-4.20130900429317,2.65376080355508e-05,0.000137138026438557
"5887",23.3243871045475,-3.94152496098436,0.93822915606422,-4.20102587465803,2.65708218179452e-05,0.000137286340621104
"5888",2236.0658155985,-0.885232183281292,0.210729564884238,-4.20079728142363,2.65976668042694e-05,0.000137401703666009
"5889",29.8611523929983,-1.77801299845817,0.423316854670008,-4.20019420167951,2.66686136804949e-05,0.000137744816152083
"5890",36.7787713589769,-2.32798384395111,0.554265539876933,-4.20012372493517,2.66769163663472e-05,0.000137745173732489
"5891",616.686918302933,-1.70775518385117,0.406597076179928,-4.20011673447315,2.66777400288686e-05,0.000137745173732489
"5892",7.33461619346268,-2.90481344700875,0.69174963556776,-4.19922656645073,2.67828233661704e-05,0.000138264280096538
"5893",4831.72449980385,1.00178432766875,0.238567238498018,4.1991697350224,2.67895456023384e-05,0.000138275514777928
"5894",333.624542664301,1.55994141593477,0.371504269623437,4.19898650832722,2.68112292751276e-05,0.000138347691702761
